,location,total_sqft,bath,price,bhk
5707,Other,2400.0,3.0,200.0,4
5708,Other,1000.0,2.0,130.0,2
5709,Other,1300.0,2.0,60.0,2
5710,Other,3040.0,1.0,180.0,2
5711,Other,1310.0,2.0,50.0,3
5712,Other,1390.0,3.0,120.0,3
5713,Other,1200.0,4.0,72.0,4
5714,Other,1135.0,2.0,68.0,2
5715,Other,900.0,2.0,55.0,2
5716,Other,1378.0,2.0,42.33,3
5717,Other,1210.0,2.0,62.0,2
5718,Other,1464.0,3.0,56.0,3
5719,Other,2500.0,3.0,250.0,3
5720,Other,1600.0,3.0,80.0,3
5721,Other,1250.0,3.0,39.5,3
5722,Other,1100.0,2.0,50.0,2
5723,Other,1269.72,2.0,68.0,2
5724,Other,1168.0,3.0,70.0,3
5725,Other,1552.0,2.0,51.0,2
5726,Other,2100.0,4.0,155.0,4
5727,Other,1300.0,2.0,65.0,2
5728,Other,1515.0,3.0,93.93,3
5729,Other,2400.0,5.0,85.0,4
5730,Other,1243.0,2.0,58.0,2
5731,Other,1616.0,3.0,75.0,3
5732,Other,1800.0,6.0,44.5,5
5733,Other,2700.0,4.0,214.0,6
5734,Other,2000.0,3.0,210.0,3
5735,Other,2400.0,4.0,300.0,5
5736,Other,1760.0,3.0,176.0,3
5737,Other,595.0,1.0,42.0,1
5738,Other,1410.0,2.0,67.0,2
5739,Other,1090.0,2.0,31.48,2
5740,Other,1254.0,2.0,53.0,2
5741,Other,2800.0,7.0,125.0,7
5742,Other,1170.0,2.0,86.0,2
5743,Other,2200.0,4.0,235.0,4
5744,Other,1000.0,2.0,50.0,2
5745,Other,920.0,2.0,35.0,2
5746,Other,2400.0,3.0,142.0,4
5747,Other,1464.0,3.0,56.0,3
5748,Other,1280.0,2.0,40.0,2
5749,Other,2000.0,3.0,85.0,3
5750,Other,2000.0,2.0,124.0,2
5751,Other,1650.0,3.0,175.0,3
5752,Other,840.0,2.0,27.0,2
5753,Other,1670.0,3.0,91.86,3
5754,Other,1242.0,2.0,39.7,2
5755,Other,1690.0,2.0,55.0,3
5756,Other,1488.0,3.0,57.0,3
5757,Other,1250.0,2.0,80.0,3
5758,Other,1650.0,4.0,160.0,3
5759,Other,800.0,2.0,50.0,2
5760,Other,1225.0,2.0,150.0,2
5761,Other,1260.0,2.0,58.0,2
5762,Other,3675.0,4.0,367.0,4
5763,Other,1200.0,2.0,150.0,2
5764,Other,1250.0,2.0,65.0,2
5765,Other,1225.0,2.0,48.0,2
5766,Other,1350.0,2.0,80.0,2
5767,Other,2000.0,3.0,100.0,3
5768,Other,1614.0,3.0,110.0,3
5769,Other,1188.0,2.0,73.0,2
5770,Other,1480.0,3.0,90.0,3
5771,Other,680.0,2.0,42.0,2
5772,Other,2400.0,2.0,95.0,2
5773,Other,1045.0,2.0,42.0,2
5774,Other,955.0,2.0,53.55,2
5775,Other,1115.0,2.0,56.87,2
5776,Other,2479.13,3.0,215.0,3
5777,Other,1100.0,2.0,106.0,2
5778,Other,1690.0,3.0,75.0,3
5779,Other,1068.0,2.0,40.05,2
5780,Other,1925.0,3.0,120.0,3
5781,Other,650.0,1.0,26.0,1
5782,Other,1410.0,2.0,45.12,3
5783,Other,2000.0,3.0,207.0,3
5784,Other,1050.0,2.0,110.0,2
5785,Other,1130.0,3.0,38.0,3
5786,Other,2204.0,2.0,305.0,3
5787,Other,900.0,2.0,45.0,2
5788,Other,1550.0,2.0,70.0,3
5789,Other,916.0,2.0,42.0,2
5790,Other,1358.0,3.0,50.0,3
5791,Other,1936.0,2.0,54.21,3
5792,Other,1685.0,2.0,110.0,3
5793,Other,850.0,2.0,33.0,2
5794,Other,1550.0,3.0,110.0,3
5795,Other,500.0,1.0,20.0,1
5796,Other,1146.0,2.0,38.5,2
5797,Other,3155.0,4.0,370.0,3
5798,Other,1765.0,3.0,105.0,3
5799,Other,1265.0,2.0,70.0,2
5800,Other,1012.0,2.0,59.0,2
5801,Other,2045.0,4.0,154.0,3
5802,Other,4400.0,9.0,120.0,7
5803,Other,2400.0,4.0,280.0,6
5804,Other,581.91,2.0,25.0,1
5805,Other,1158.0,2.0,85.0,3
5806,Other,925.0,2.0,51.0,2
5807,Other,1415.0,2.0,110.0,2
5808,Other,1210.0,2.0,60.0,2
5809,Other,1100.0,2.0,55.0,2
5810,Other,4750.0,5.0,600.0,4
5811,Other,1840.0,3.0,155.0,3
5812,Other,1350.0,2.0,185.0,2
5813,Other,824.0,2.0,60.0,2
5814,Other,1340.0,2.0,100.0,3
5815,Other,1620.0,2.0,110.0,3
5816,Other,1533.0,3.0,115.0,3
5817,Other,1560.0,3.0,85.0,3
5818,Other,1375.0,2.0,48.06,3
5819,Other,750.0,1.0,25.0,1
5820,Other,1375.0,2.0,85.0,3
5821,Other,1095.0,2.0,40.0,2
5822,Other,1440.0,2.0,60.33,3
5823,Other,1200.0,2.0,49.5,2
5824,Other,975.0,2.0,43.0,2
5825,Other,2800.0,4.0,200.0,5
5826,Other,900.0,2.0,42.0,2
5827,Other,1500.0,3.0,88.0,3
5828,Other,1010.0,2.0,46.0,2
5829,Other,1140.0,2.0,76.0,2
5830,Other,1198.0,2.0,84.0,2
5831,Other,4000.0,4.0,520.0,4
5832,Other,1470.0,4.0,34.5,4
5833,Other,1370.0,2.0,75.0,2
5834,Other,1316.0,2.0,55.5,2
5835,Other,1050.0,2.0,43.0,2
5836,Other,2400.0,7.0,110.0,6
5837,Other,1000.0,1.0,55.0,2
5838,Other,1200.0,2.0,125.0,2
5839,Other,1200.0,2.0,50.0,2
5840,Other,1313.0,2.0,58.27,2
5841,Other,936.0,2.0,42.0,2
5842,Other,1050.0,1.0,70.0,1
5843,Other,1200.0,2.0,80.0,3
5844,Other,1464.0,3.0,56.0,3
5845,Other,1256.0,2.0,60.0,2
5846,Other,1020.0,2.0,37.0,2
5847,Other,830.0,2.0,34.0,2
5848,Other,1210.0,2.0,40.0,2
5849,Other,1520.0,2.0,62.0,2
5850,Other,2300.0,3.0,80.0,3
5851,Other,400.0,1.0,14.0,1
5852,Other,946.0,2.0,38.0,2
5853,Other,1575.0,4.0,150.0,5
5854,Other,860.0,1.0,43.0,2
5855,Other,4800.0,5.0,629.0,4
5856,Other,1200.0,2.0,70.0,2
5857,Other,1700.0,3.0,80.0,3
5858,Other,1100.0,2.0,60.0,2
5859,Other,6040.0,4.0,170.0,5
5860,Other,1300.0,2.0,79.0,2
5861,Other,1311.0,2.0,48.0,2
5862,Other,3500.0,4.0,350.0,4
5863,Other,1400.0,2.0,55.0,3
5864,Other,1000.0,2.0,110.0,3
5865,Other,1942.0,3.0,102.0,3
5866,Other,1000.0,2.0,53.0,2
5867,Other,950.0,2.0,45.0,2
5868,Other,1022.0,2.0,52.0,2
5869,Other,2000.0,3.0,25.0,4
5870,Other,990.0,2.0,44.55,2
5871,Other,2400.0,3.0,260.0,3
5872,Other,1533.0,3.0,85.0,3
5873,Other,1475.0,3.0,70.0,3
5874,Other,1135.0,2.0,55.0,2
5875,Other,1452.55,2.0,110.0,2
5876,Other,2357.0,3.0,151.0,3
5877,Other,1170.0,2.0,105.0,2
5878,Other,1411.0,3.0,91.72,3
5879,Other,1200.0,3.0,44.0,2
5880,Other,3095.0,3.0,375.0,3
5881,Other,1350.0,2.0,67.5,2
5882,Other,1100.0,3.0,78.0,3
5883,Other,1240.0,2.0,43.79,2
5884,Other,3600.0,4.0,365.0,4
5885,Other,1175.0,2.0,48.27,2
5886,Other,4000.0,4.0,170.0,4
5887,Other,1945.0,3.0,120.0,3
5888,Other,1465.0,2.0,74.72,3
5889,Other,1650.0,3.0,165.0,3
5890,Other,1550.0,2.0,150.0,3
5891,Other,1360.0,2.0,59.27,3
5892,Other,1150.0,2.0,75.0,3
5893,Other,1200.0,3.0,74.0,3
5894,Other,1229.0,3.0,86.03,3
5895,Other,1030.0,2.0,61.0,2
5896,Other,600.0,1.0,32.0,1
5897,Other,1165.0,2.0,135.0,2
5898,Other,1107.0,2.0,33.0,2
5899,Other,1520.0,3.0,80.0,3
5900,Other,3000.0,4.0,240.0,4
5901,Other,1050.0,2.0,38.0,2
5902,Other,1315.0,2.0,90.0,2
5903,Other,1210.0,2.0,72.0,2
5904,Other,11338.0,9.0,1000.0,6
5905,Other,1215.0,3.0,42.2,3
5906,Other,30000.0,4.0,2100.0,4
5907,Other,1445.0,3.0,64.0,3
5908,Other,1170.0,2.0,68.0,2
5909,Other,1600.0,2.0,110.0,2
5910,Other,955.0,1.0,34.01,2
5911,Other,1370.0,2.0,75.0,3
5912,Other,1187.0,2.0,45.0,2
5913,Other,1980.0,3.0,224.0,3
5914,Other,1100.0,2.0,38.45,2
5915,Other,1700.0,3.0,97.0,3
5916,Other,1900.0,3.0,160.0,3
5917,Other,1360.0,3.0,55.0,3
5918,Other,1100.0,2.0,75.0,2
5919,Other,1929.0,3.0,115.0,3
5920,Other,3161.0,4.0,214.0,4
5921,Other,1020.0,2.0,40.0,2
5922,Other,3515.0,3.0,420.0,3
5923,Other,1051.0,2.0,33.0,2
5924,Other,1100.0,2.0,70.0,2
5925,Other,1455.0,2.0,56.0,3
5926,Other,4200.0,4.0,255.0,4
5927,Other,1200.0,2.0,55.0,2
5928,Other,700.0,1.0,41.0,1
5929,Other,1300.0,2.0,49.0,3
5930,Other,1400.0,2.0,67.0,2
5931,Other,1200.0,2.0,53.0,2
5932,Other,1535.0,3.0,55.0,3
5933,Other,3000.0,3.0,250.0,3
5934,Other,1100.0,2.0,61.0,2
5935,Other,1260.0,1.0,41.0,1
5936,Other,1500.0,1.0,37.5,1
5937,Other,600.0,1.0,17.0,1
5938,Other,1360.0,2.0,65.0,3
5939,Other,1165.0,2.0,75.0,2
5940,Other,1272.0,4.0,75.0,3
5941,Other,965.0,2.0,45.0,2
5942,Other,1600.0,5.0,140.0,5
5943,Other,780.0,2.0,25.0,2
5944,Other,1000.0,2.0,65.0,3
5945,Other,1121.0,2.0,43.72,2
5946,Other,2400.0,4.0,325.0,3
5947,Other,674.0,1.0,19.9,2
5948,Other,1463.0,1.0,142.0,2
5949,Other,1306.0,2.0,58.0,3
5950,Other,2401.0,3.0,185.0,3
5951,Other,1875.0,2.0,235.0,3
5952,Other,1225.0,2.0,47.0,2
5953,Other,890.0,1.0,75.0,1
5954,Other,1110.0,2.0,51.0,2
5955,Other,1300.0,2.0,54.0,2
5956,Other,2400.0,3.0,290.0,3
5957,Other,960.0,2.0,32.0,2
5958,Other,1690.0,3.0,100.0,3
5959,Other,799.0,2.0,38.0,2
5960,Other,1355.0,3.0,61.0,3
5961,Other,1350.0,2.0,90.0,2
5962,Other,1460.0,3.0,88.0,3
5963,Other,1685.0,3.0,95.0,3
5964,Other,800.0,1.0,52.0,1
5965,Other,4000.0,5.0,280.0,4
5966,Other,1100.0,2.0,53.0,2
5967,Other,792.0,2.0,70.0,2
5968,Other,2000.0,4.0,103.0,5
5969,Other,1147.0,2.0,54.0,2
5970,Other,2400.0,5.0,235.0,5
5971,Other,2100.0,3.0,75.0,3
5972,Other,1215.0,2.0,46.5,3
5973,Other,461.82,1.0,31.7,1
5974,Other,1500.0,2.0,85.0,3
5975,Other,1065.0,2.0,50.0,2
5976,Other,1205.0,2.0,42.18,2
5977,Other,1260.0,2.0,75.0,2
5978,Other,1199.0,2.0,50.0,2
5979,Other,12000.0,12.0,525.0,10
5980,Other,1070.0,2.0,33.0,2
5981,Other,2820.0,3.0,285.0,3
5982,Other,1950.0,3.0,130.0,3
5983,Other,1326.0,2.0,62.17,2
5984,Other,1350.0,2.0,140.0,3
5985,Other,4051.0,4.0,345.0,4
5986,Other,2100.0,3.0,170.0,3
5987,Other,1991.0,3.0,160.0,3
5988,Other,1234.0,2.0,61.0,2
5989,Other,1200.0,3.0,66.0,3
5990,Other,2220.0,4.0,65.0,3
5991,Other,3000.0,4.0,342.0,4
5992,Other,2400.0,6.0,245.0,6
5993,Other,1069.0,2.0,55.0,2
5994,Other,1375.0,2.0,105.0,2
5995,Other,1693.0,3.0,108.0,3
5996,Other,1160.0,2.0,41.75,2
5997,Other,900.0,2.0,45.0,2
5998,Other,1175.0,2.0,48.0,2
5999,Other,1200.0,2.0,50.0,2
6000,Other,600.0,2.0,23.0,2
6001,Other,1364.0,2.0,70.0,2
6002,Other,1150.0,2.0,77.5,3
6003,Other,1146.0,2.0,39.5,2
6004,Other,1110.0,2.0,41.0,2
6005,Other,1156.0,2.0,49.5,2
6006,Other,1058.0,2.0,60.0,2
6007,Other,900.0,1.0,30.0,1
6008,Other,1672.0,3.0,150.0,3
6009,Other,1500.0,2.0,65.0,3
6010,Other,1400.0,2.0,65.0,2
6011,Other,1250.0,3.0,139.0,3
6012,Other,1468.0,3.0,130.0,2
6013,Other,1166.0,2.0,53.0,2
6014,Other,900.0,2.0,46.0,2
6015,Other,1190.0,3.0,55.0,3
6016,Other,1480.0,2.0,145.0,3
6017,Other,1500.0,3.0,65.0,3
6018,Other,820.0,2.0,24.0,2
6019,Other,2280.0,3.0,285.0,3
6020,Other,2000.0,3.0,200.0,3
6021,Other,1033.0,2.0,32.0,3
6022,Other,1460.0,2.0,73.0,3
6023,Other,1080.0,2.0,75.0,3
6024,Other,2400.0,2.0,150.0,3
6025,Other,1070.0,2.0,35.0,2
6026,Other,1125.0,2.0,75.0,2
6027,Other,1596.0,3.0,95.0,3
6028,Other,1639.0,3.0,123.0,3
6029,Other,920.0,2.0,37.0,2
6030,Other,1740.0,3.0,199.0,3
6031,Other,1372.0,2.0,90.0,3
6032,Other,885.0,2.0,40.0,2
6033,Other,6200.0,5.0,720.0,5
6034,Other,1490.0,2.0,59.6,3
6035,Other,1650.0,4.0,99.0,4
6036,Other,925.0,2.0,63.0,2
6037,Other,1200.0,3.0,95.0,4
6038,Other,1200.0,2.0,79.0,2
6039,Other,2500.0,3.0,270.0,3
6040,Other,1584.0,3.0,145.0,4
6041,Other,1570.0,3.0,115.0,3
6042,Other,3000.0,3.0,400.0,3
6043,Other,2400.0,6.0,130.0,6
6044,Other,1680.0,3.0,85.0,3
6045,Other,1464.0,2.0,56.0,2
6046,Other,1750.0,3.0,180.0,3
6047,Other,1500.0,1.0,160.0,2
6048,Other,2100.0,6.0,275.0,6
6049,Other,1200.0,2.0,50.0,2
6050,Other,705.0,1.0,36.5,1
6051,Other,1340.0,3.0,77.0,3
6052,Other,1800.0,3.0,70.0,3
6053,Other,925.0,2.0,42.0,2
6054,Other,1230.0,2.0,57.0,2
6055,Other,1260.0,1.0,41.0,1
6056,Other,1200.0,2.0,125.0,2
6057,Other,1270.0,2.0,175.0,4
6058,Other,1200.0,3.0,130.0,3
6059,Other,3595.0,6.0,360.0,4
6060,Other,1100.0,2.0,39.5,2
6061,Other,3100.0,5.0,385.0,4
6062,Other,1219.0,2.0,40.0,2
6063,Other,1200.0,4.0,150.0,4
6064,Other,3259.0,3.0,270.0,3
6065,Other,3200.0,3.0,190.0,4
6066,Other,970.0,2.0,40.0,2
6067,Other,596.0,1.0,42.0,1
6068,Other,10000.0,16.0,550.0,16
6069,Other,1200.0,4.0,110.0,4
6070,Other,1910.0,3.0,190.0,3
6071,Other,1405.0,2.0,70.0,3
6072,Other,1800.0,3.0,65.0,3
6073,Other,1750.0,3.0,149.0,3
6074,Other,1360.0,2.0,65.0,3
6075,Other,985.0,2.0,63.0,2
6076,Other,1300.0,2.0,129.0,2
6077,Other,1490.0,2.0,88.0,3
6078,Other,620.0,1.0,25.0,2
6079,Other,4428.0,4.0,255.0,4
6080,Other,1301.0,2.0,55.0,2
6081,Other,650.0,1.0,30.0,1
6082,Other,1500.0,2.0,89.99,3
6083,Other,1350.0,4.0,145.0,4
6084,Other,910.0,1.0,42.0,1
6085,Other,1250.0,3.0,39.0,3
6086,Other,2000.0,3.0,85.0,3
6087,Other,532.0,1.0,22.49,1
6088,Other,1060.0,3.0,62.0,3
6089,Other,902.0,2.0,42.0,2
6090,Other,1550.0,2.0,160.0,2
6091,Other,1374.0,2.0,70.0,3
6092,Other,2145.0,4.0,125.0,4
6093,Other,1080.0,2.0,55.0,2
6094,Other,1000.0,2.0,80.0,2
6095,Other,1240.0,2.0,52.6,2
6096,Other,1500.0,2.0,97.0,3
6097,Other,1865.0,4.0,140.0,3
6098,Other,1200.0,2.0,49.0,2
6099,Other,3500.0,4.0,245.0,4
6100,Other,1203.0,2.0,59.86,2
6101,Other,1600.0,3.0,76.0,3
6102,Other,1134.0,2.0,40.0,2
6103,Other,1320.0,2.0,73.0,3
6104,Other,2150.0,6.0,205.0,6
6105,Other,1100.0,2.0,56.1,2
6106,Other,2400.0,5.0,120.0,5
6107,Other,675.0,3.0,52.0,2
6108,Other,1801.0,3.0,139.0,3
6109,Other,1350.0,2.0,65.0,3
6110,Other,2990.0,4.0,324.0,4
6111,Other,2400.0,2.0,160.0,2
6112,Other,1250.0,3.0,40.0,3
6113,Other,1150.0,2.0,75.0,2
6114,Other,1200.0,3.0,165.0,3
6115,Other,1400.0,2.0,62.0,3
6116,Other,1488.0,2.0,60.0,3
6117,Other,4500.0,9.0,166.0,9
6118,Other,1853.0,3.0,82.0,3
6119,Other,861.0,2.0,35.0,2
6120,Other,1256.0,2.0,62.8,2
6121,Other,1390.0,2.0,80.0,3
6122,Other,1550.0,2.0,90.0,3
6123,Other,1310.0,2.0,37.83,3
6124,Other,1080.0,2.0,39.0,2
6125,Other,1500.0,4.0,110.0,4
6126,Other,1531.0,3.0,72.0,3
6127,Other,1839.0,3.0,165.0,3
6128,Other,1200.0,2.0,55.0,2
6129,Other,900.0,2.0,70.0,2
6130,Other,1200.0,6.0,70.0,4
6131,Other,1500.0,3.0,149.0,3
6132,Other,1650.0,2.0,52.0,3
6133,Other,1100.0,2.0,38.0,2
6134,Other,750.0,2.0,50.0,1
6135,Other,600.0,3.0,75.0,2
6136,Other,1605.0,2.0,85.0,3
6137,Other,1205.0,2.0,60.0,2
6138,Other,1200.0,3.0,46.14,2
6139,Other,1500.0,1.0,19.5,1
6140,Other,1125.0,2.0,44.0,2
6141,Other,1200.0,2.0,70.0,2
6142,Other,1200.0,2.0,160.0,2
6143,Other,1904.0,3.0,155.0,3
6144,Other,2770.0,4.0,315.0,3
6145,Other,813.0,1.0,39.0,1
6146,Other,3884.0,4.0,240.0,4
6147,Other,4750.0,2.0,120.0,4
6148,Other,1630.0,2.0,97.78,3
6149,Other,1090.0,2.0,36.0,2
6150,Other,2425.0,4.0,173.0,4
6151,Other,1150.0,2.0,56.0,2
6152,Other,1141.0,2.0,49.0,2
6153,Other,936.0,2.0,43.0,2
6154,Other,1280.0,2.0,75.0,2
6155,Other,735.0,1.0,75.0,1
6156,Other,500.0,1.0,24.0,1
6157,Other,1100.0,2.0,50.0,2
6158,Other,1200.0,4.0,145.0,3
6159,Other,1200.0,2.0,100.0,2
6160,Other,1200.0,3.0,160.0,3
6161,Other,1265.0,2.0,82.0,3
6162,Other,3200.0,5.0,150.0,4
6163,Other,1196.0,2.0,56.81,2
6164,Other,1850.0,3.0,98.0,3
6165,Other,2360.0,4.0,150.0,4
6166,Other,1030.0,2.0,77.25,2
6167,Other,1512.0,1.0,65.01,2
6168,Other,2000.0,3.0,160.0,3
6169,Other,1575.0,3.0,93.0,3
6170,Other,1300.0,2.0,70.0,3
6171,Other,975.0,2.0,50.0,2
6172,Other,1380.0,2.0,75.0,2
6173,Other,5800.0,5.0,80.0,5
6174,Other,1000.0,2.0,45.0,2
6175,Other,3000.0,5.0,100.0,4
6176,Other,1080.0,2.0,45.0,2
6177,Other,3100.0,3.0,250.0,3
6178,Other,1190.0,2.0,100.0,2
6179,Other,1827.0,3.0,100.0,3
6180,Other,1500.0,3.0,95.0,3
6181,Other,1180.0,2.0,63.0,2
6182,Other,1300.0,3.0,47.0,3
6183,Other,1155.0,2.0,60.0,3
6184,Other,1540.0,3.0,68.0,3
6185,Other,1206.0,2.0,38.5,2
6186,Other,1645.0,3.0,95.0,3
6187,Other,1200.0,4.0,140.0,4
6188,Other,1200.0,2.0,55.0,3
6189,Other,1161.0,2.0,36.69,2
6190,Other,1097.0,2.0,65.0,2
6191,Other,1600.0,3.0,165.0,4
6192,Other,620.0,2.0,22.0,2
6193,Other,900.0,2.0,110.0,2
6194,Other,1200.0,2.0,125.0,2
6195,Other,1355.0,2.0,75.0,2
6196,Other,2000.0,3.0,85.0,3
6197,Other,7500.0,4.0,900.0,4
6198,Other,1280.0,2.0,49.75,2
6199,Other,4200.0,1.0,160.0,2
6200,Other,4104.0,4.0,360.0,4
6201,Other,1215.0,2.0,49.85,2
6202,Other,1076.0,2.0,52.0,2
6203,Other,2080.0,2.0,150.0,2
6204,Other,1505.0,2.0,90.0,2
6205,Other,1200.0,3.0,95.75,3
6206,Other,1810.0,4.0,148.0,3
6207,Other,1250.0,2.0,39.0,2
6208,Other,1530.0,2.0,97.0,3
6209,Other,1500.0,3.0,70.0,3
6210,Other,2000.0,5.0,80.0,4
6211,Other,1410.0,2.0,45.12,3
6212,Other,2000.0,3.0,85.0,3
6213,Other,1500.0,2.0,130.0,3
6214,Other,1600.0,3.0,72.0,3
6215,Other,2100.0,6.0,71.0,6
6216,Other,2500.0,3.0,75.0,3
6217,Other,1400.0,2.0,80.0,2
6218,Other,1533.0,3.0,150.0,3
6219,Other,1100.0,2.0,38.0,2
6220,Other,3730.0,6.0,450.0,4
6221,Other,745.0,2.0,50.0,2
6222,Other,1460.0,3.0,70.0,3
6223,Other,1355.0,2.0,95.0,2
6224,Other,833.0,1.0,49.0,1
6225,Other,1037.0,2.0,36.28,2
6226,Other,3000.0,5.0,270.0,4
6227,Other,1220.0,2.0,68.0,2
6228,Other,3811.0,3.0,475.0,4
6229,Other,1545.0,3.0,85.0,3
6230,Other,780.0,2.0,35.0,2
6231,Other,1350.0,2.0,110.0,2
6232,Other,1350.0,2.0,41.0,2
6233,Other,1200.0,2.0,68.0,3
6234,Other,1150.0,2.0,49.0,2
6235,Other,2000.0,4.0,180.0,5
6236,Other,1096.0,2.0,48.0,2
6237,Other,1094.0,2.0,44.0,2
6238,Other,1100.0,2.0,49.0,2
6239,Other,1280.0,4.0,115.0,4
6240,Other,1200.0,3.0,85.0,3
6241,Other,1086.0,2.0,47.5,2
6242,Other,1655.0,3.0,155.0,3
6243,Other,1150.0,2.0,74.0,2
6244,Other,1440.0,3.0,65.8,3
6245,Other,1200.0,2.0,108.0,3
6246,Other,1200.0,2.0,75.0,2
6247,Other,1225.0,3.0,60.0,3
6248,Other,1550.0,2.0,60.0,3
6249,Other,1650.0,3.0,75.0,3
6250,Other,1113.0,2.0,46.0,2
6251,Other,1500.0,2.0,203.0,2
6252,Other,1800.0,2.0,72.0,3
6253,Other,1350.0,4.0,85.0,4
6254,Other,4500.0,9.0,500.0,9
6255,Other,935.0,2.0,32.73,2
6256,Other,2500.0,5.0,120.0,5
6257,Other,1550.0,3.0,160.0,3
6258,Other,1140.0,2.0,52.0,2
6259,Other,1050.0,2.0,40.0,2
6260,Other,1758.0,3.0,95.0,3
6261,Other,3179.0,5.0,351.0,4
6262,Other,909.0,2.0,40.0,3
6263,Other,1200.0,3.0,85.0,2
6264,Other,1200.0,2.0,34.0,2
6265,Other,1800.0,3.0,140.0,3
6266,Other,1000.0,2.0,48.0,2
6267,Other,1095.0,2.0,38.52,2
6268,Other,3900.0,4.0,333.0,4
6269,Other,2400.0,4.0,200.0,3
6270,Other,1645.0,3.0,87.5,3
6271,Other,1252.0,2.0,55.0,2
6272,Other,2600.0,3.0,140.0,3
6273,Other,950.0,2.0,60.0,2
6274,Other,2107.0,4.0,95.0,4
6275,Other,1450.0,3.0,68.0,3
6276,Other,2431.0,3.0,100.0,3
6277,Other,1155.0,2.0,56.0,2
6278,Other,1450.0,2.0,62.63,2
6279,Other,1900.0,3.0,205.0,3
6280,Other,1365.0,3.0,60.0,2
6281,Other,1402.0,2.0,85.0,3
6282,Other,1550.0,3.0,75.0,3
6283,Other,2100.0,3.0,240.0,3
6284,Other,5000.0,4.0,290.0,4
6285,Other,2000.0,3.0,85.0,3
6286,Other,1100.0,2.0,45.0,2
6287,Other,1200.0,3.0,140.0,3
6288,Other,814.0,2.0,55.0,2
6289,Other,1100.0,2.0,44.0,2
6290,Other,830.0,2.0,37.0,2
6291,Other,1590.0,3.0,120.0,3
6292,Other,3754.0,6.0,430.0,4
6293,Other,1100.0,2.0,48.0,2
6294,Other,1230.0,2.0,53.51,3
6295,Other,1450.0,2.0,89.6,3
6296,Other,1367.0,2.0,62.0,2
6297,Other,1340.0,2.0,77.0,2
6298,Other,1135.0,2.0,32.91,2
6299,Other,1745.0,3.0,77.0,3
6300,Other,1665.0,3.0,105.0,3
6301,Other,1220.0,2.0,48.79,2
6302,Other,2300.0,4.0,200.0,4
6303,Other,1210.0,2.0,76.0,2
6304,Other,1100.0,2.0,46.0,2
6305,Other,1286.0,3.0,67.0,3
6306,Other,1141.0,2.0,40.0,2
6307,Other,1140.0,2.0,45.0,2
6308,Other,1065.0,2.0,58.0,2
6309,Other,1082.0,2.0,42.0,3
6310,Other,1290.0,2.0,40.63,2
6311,Other,1636.0,3.0,97.0,3
6312,Other,3600.0,4.0,450.0,4
6313,Other,1450.0,3.0,42.0,3
6314,Other,1120.0,2.0,40.0,2
6315,Other,1200.0,3.0,72.0,3
6316,Other,1500.0,2.0,65.0,3
6317,Other,3000.0,8.0,90.0,6
6318,Other,1100.0,2.0,47.0,2
6319,Other,1000.0,1.0,75.0,2
6320,Other,1388.0,3.0,69.99,3
6321,Other,1176.0,2.0,44.0,2
6322,Other,1170.0,2.0,86.0,2
6323,Other,4830.0,5.0,390.0,4
6324,Other,850.0,2.0,75.0,2
6325,Other,1103.0,2.0,55.0,2
6326,Other,1600.0,3.0,64.0,3
6327,Other,1100.0,2.0,55.0,2
6328,Other,2065.0,3.0,130.0,3
6329,Other,1150.0,2.0,125.0,2
6330,Other,1250.0,2.0,59.0,2
6331,Other,1115.0,2.0,46.0,2
6332,Other,2550.0,4.0,290.0,3
6333,Other,3080.0,2.0,285.0,4
6334,Other,1130.0,2.0,52.0,2
6335,Other,3400.0,6.0,420.0,4
6336,Other,450.0,1.0,25.0,1
6337,Other,1100.0,2.0,85.0,2
6338,Other,966.0,2.0,49.0,2
6339,Other,4400.0,4.0,350.0,5
6340,Other,1550.0,2.0,79.0,3
6341,Other,1540.0,2.0,70.0,3
6342,Other,1036.0,2.0,110.0,2
6343,Other,1070.0,2.0,38.9,2
6344,Other,1041.0,2.0,36.44,2
6345,Other,1376.0,4.0,156.0,4
6346,Other,1150.0,2.0,60.0,3
6347,Other,1508.0,3.0,75.0,3
6348,Other,1110.0,2.0,58.0,2
6349,Other,1950.0,3.0,90.0,3
6350,Other,1080.0,2.0,62.0,2
6351,Other,999.0,2.0,43.66,2
6352,Other,1180.0,2.0,40.0,2
6353,Other,1127.0,2.0,55.0,2
6354,Other,1475.0,2.0,200.0,3
6355,Other,1200.0,3.0,96.25,3
6356,Other,1250.0,2.0,65.0,3
6357,Other,2631.0,3.0,200.0,4
6358,Other,830.0,2.0,60.0,2
6359,Other,1500.0,2.0,88.0,2
6360,Other,1518.0,3.0,76.0,3
6361,Other,1495.0,2.0,75.0,3
6362,Other,856.0,2.0,48.0,2
6363,Other,1143.0,2.0,62.0,2
6364,Other,1070.0,2.0,33.15,2
6365,Other,1117.0,2.0,110.0,2
6366,Other,600.0,1.0,43.0,1
6367,Other,7500.0,4.0,425.0,4
6368,Other,925.0,2.0,48.0,2
6369,Other,1100.0,2.0,52.0,2
6370,Other,1200.0,3.0,70.0,3
6371,Other,2675.0,4.0,290.0,4
6372,Other,1016.0,2.0,45.9,2
6373,Other,1800.0,3.0,88.0,3
6374,Other,1062.0,2.0,47.0,2
6375,Other,1477.0,2.0,80.0,3
